recency,frequency,monetary,age,loyalty_status_Bronze,loyalty_status_Gold,loyalty_status_Platinum,loyalty_status_Silver,city_Cairo,city_Lagos,city_Nairobi,churned
0.15260594223575952,0.4002007694631241,0.37611393789936615,0.34231061172146365,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.017142857142857126,0.36111111111111116,0.37086353069875566,0.4250472684615385,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.37027382332228453,0.4241511451333412,0.4915454737833279,0.3927631958337758,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.23428571428571426,0.6666666666666666,0.676603309175441,0.1818412878846154,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.11311294972201077,0.10783593109609016,0.11445397416418435,0.42411945764854725,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.025841353927902586,0.350848867620715,0.343258452453412,0.5189398898011215,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.09142857142857141,0.2777777777777778,0.26249487214549433,0.2949073815384615,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.8800000000000001,0.24999999999999997,0.29782578968959394,0.6243819153846154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.028571428571428553,0.41666666666666663,0.3597360864214413,0.5333984311538462,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.22062799774871164,0.29649340414574815,0.3868367501032666,0.4109752367808666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.12571428571428572,0.2655342986756842,0.26229314258886083,0.42124542342819543,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.02177388164784807,0.23337471939830717,0.2402618514279122,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.011428571428571427,0.4722222222222222,0.41925338438397375,0.25894673653846156,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.15645773500828286,0.31377547496778885,0.30486623509481414,0.5805363158205538,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.022857142857142854,0.36111111111111116,0.30288527280185973,0.37380739230769233,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.11371038589970632,0.5561149025975077,0.5708760264011494,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.04059761870292727,0.4722222222222222,0.47607266048023855,0.3920631085596741,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.14857142857142858,0.4722222222222222,0.5361000957199508,0.1639379753846154,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.02498789500209825,0.5461393586294953,0.5303754436106372,0.07413314345002725,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.1334817034228081,0.18851201943510576,0.18328960135003647,0.26714816181765505,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.03428571428571428,0.4722222222222222,0.456208122521537,0.5210496603846155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.028571428571428553,0.4444444444444444,0.390759606180774,0.47323249,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.04571428571428571,0.4722222222222222,0.501777656228634,0.07970249980769234,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.24256262643259974,0.4871492120965392,0.4532739894588449,0.027389776988526245,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.04604875631497427,0.36111111111111116,0.3523681366401373,0.3336099131042322,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.25142857142857145,0.41666666666666663,0.4607890058799399,0.5630491596153846,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0855604882234979,0.5370993392613145,0.5361270609151304,0.3433716607285361,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.27783174064639454,0.4205093377956349,0.4551256881134938,0.5051531406688121,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.03428571428571428,0.4444444444444444,0.45207165322029275,0.3285209311538463,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.04571428571428571,0.4722222222222222,0.43012443593600436,0.3421387782692309,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.31583343235319683,0.278965719276942,0.26177618608422343,0.280831095354849,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.16421921232091186,0.391311461517041,0.45499645937050787,0.4004889463020772,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.32653859891683795,0.36111111111111116,0.40688484839034106,0.43669212648011735,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.15329486376551849,0.5,0.460859199147908,0.1566338774855639,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.13714285714285712,0.3554743557378544,0.34865365148546534,0.003523437630567911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.06285714285714286,0.4444444444444444,0.39761383837002606,0.3347779319230769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.09714285714285714,0.19444444444444445,0.2760836865855326,0.38475703884615386,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.09714285714285714,0.5277777777777778,0.5169390127170792,0.1909904488461539,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.08912872666223379,0.5514060613479798,0.5429771960820532,0.32938228624206534,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.028571428571428553,0.4847236647376081,0.3901453683334343,0.5694472345558074,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.040217532060688385,0.38888888888888895,0.38852719673634495,0.28782903258113796,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.028465078239165525,0.40251928738686066,0.42360112834453906,0.47926409796667335,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.06810861770044843,0.44809130197451774,0.520660139989588,0.17746650402137962,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.2114285714285714,0.38888888888888895,0.3976651169150828,0.2119888438461539,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.03428571428571428,0.13888888888888887,0.16364693012443599,0.4634880026923077,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.3485714285714286,0.13888888888888887,0.1569807192670587,0.23153664961538467,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.04571428571428571,0.33333333333333337,0.3082866128811706,0.22801119788461544,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.011428571428571427,0.24999999999999997,0.26934910433474635,0.4360633903846154,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.010375481542868985,0.3230949594445596,0.33428329676837637,0.020486085126855708,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.04571428571428571,0.4722222222222222,0.4844796936961576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.028571428571428553,0.4444444444444444,0.4104676603309175,0.4307705386538462,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.28471534920597324,0.41666666666666663,0.35331567124471414,0.2773863424091825,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.12571428571428572,0.4444444444444444,0.41603992889375085,0.45513781153846156,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.14285714285714285,0.22222222222222218,0.2718959387392315,0.2109726430769231,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.11428571428571427,0.22222222222222218,0.2111308628469848,0.5219854721153846,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.10612066063203023,0.4285801219276308,0.3998357872390054,0.3322512007220818,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.05603460426848927,0.24461265963848952,0.2227919769203102,0.20366310779949692,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.09714285714285714,0.4722222222222222,0.5316046766033092,0.3683676730769231,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.07428571428571429,0.4722222222222222,0.44267058662655556,0.419250955,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.03999999999999998,0.5555555555555556,0.5103582661014632,0.35671037865384614,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0057142857142856995,0.2777777777777778,0.27290441679201427,0.42189442826923085,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.059092249038218504,0.33333333333333337,0.3394121206865069,0.533157467458858,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.07994617225158601,0.4169283293325679,0.4641529847629375,0.18659702773893241,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.024694524756559255,0.2777777777777778,0.29207380228903784,0.2664156277935754,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.014698233243338514,0.5801544954578653,0.6074845197193321,0.5276013151747545,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.028571428571428553,0.36111111111111116,0.44332011486394096,0.11392365730769233,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.049244358171345745,0.3120979266658616,0.26542527823209694,0.4017135931380558,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.017142857142857126,0.5,0.5413817858607959,0.3177662550000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.11432646134365226,0.5832838143393114,0.5549814109723935,0.2925119578977182,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.2114285714285714,0.4444444444444444,0.4683098591549296,0.5672307548076924,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.031382496796765115,0.4444444444444444,0.4618942850370894,0.2806091593349921,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.10857142857142857,0.3055555555555556,0.33384042116778345,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.03428571428571428,0.24999999999999997,0.24417133871188296,0.1410043765384616,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.26285714285714284,0.24999999999999997,0.235676193080815,0.48359021634615396,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.021222675355579933,0.38359200346715727,0.3328474862086092,0.3849216919114113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
0.017845010033521416,0.5121822672796355,0.5678805963059298,0.28897062546107216,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.0057142857142856995,0.3862715291226547,0.44791336308013124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.17714285714285716,0.36111111111111116,0.2993812388896486,0.1837126375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.028571428571428553,0.41666666666666663,0.4849753862983729,0.4991934496153847,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.23428571428571426,0.5833333333333334,0.5129734718993574,0.23877739211538462,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.054691500948666365,0.46924314351400426,0.4057491599953273,0.004118341537501515,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.09714285714285714,0.5,0.4884623273622317,0.6425277936538463,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.10857142857142857,0.41666666666666663,0.4607719130315876,0.1936308463461539,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.18857142857142856,0.19444444444444445,0.14698140298099277,0.3008049563461539,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.09714285714285714,0.41666666666666663,0.41371530151784497,0.13274970307692313,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.09142857142857141,0.38888888888888895,0.34570285792424454,0.20900754480769235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0057142857142856995,0.13888888888888887,0.15901476822097638,0.31806896423076925,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.03999999999999998,0.5,0.5053329686859018,0.13642332653846156,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.2155638747272415,0.5220548495846504,0.5841596924062605,0.5106971241452893,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.22857668056888025,0.5370455472180931,0.5058605217135543,0.4202606963397171,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0917845912311282,0.5990664990719573,0.5131821145539793,0.09799939760726563,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.024228920095286988,0.4396307595680597,0.3750619931515298,0.12694345293570097,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.16024947660289413,0.26892276301394885,0.2772638822102839,0.566725129661231,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.2875828253355276,0.2449871556996467,0.25160374436280764,0.07089715422300501,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.06650428052566806,0.41666666666666663,0.3851984822430992,0.6221651418659403,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.10285714285714284,0.16666666666666666,0.2027211814576781,0.10356125711538461,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.06285714285714286,0.24999999999999997,0.21432722548885547,0.2793047515384617,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.022857142857142854,0.5833333333333334,0.6298885546287434,0.2560111905769231,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.015622632354635381,0.24999999999999997,0.20765259252721976,0.43771056399025293,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.1657142857142857,0.611111111111111,0.674603445918228,0.024144385000000046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.039197094753781574,0.1952250467671568,0.17482773613196811,0.3399232216197779,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0.22615805361714109,0.3942375868796268,0.36648152950988183,0.6246020076618094,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.13714285714285712,0.5833333333333334,0.5502016956105565,0.3315243365384616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.22285714285714286,0.38888888888888895,0.34250649528237387,0.4678687580769231,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.17714285714285716,0.41666666666666663,0.36300082045672094,0.41363044076923083,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2857142857142857,0.2777777777777778,0.27423765896348967,0.4176375880769231,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.028571428571428553,0.5,0.4884794202105839,0.6137839244230769,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.053495024230075336,0.22557064111354802,0.22578985240108237,0.16500724185490565,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.03428571428571428,0.36111111111111116,0.3775468344044852,0.4683862980769231,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.011428571428571427,0.6666666666666666,0.6572883905373993,0.31047879115384613,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.03999999999999998,0.41666666666666663,0.34683098591549305,0.36943393019230775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.04475004689784565,0.36345474712329184,0.3948229547367907,0.3671908351359273,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.16904915881007607,0.27599830252890306,0.3139968950400186,0.11598798811900915,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.34285714285714286,0.2777777777777778,0.30247504444140577,0.7122801373076922,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.06128880081134006,0.3566859032707796,0.37251215196025894,0.49796471579521145,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.20382193735644988,0.37155040663936184,0.33980241758998014,0.2846759920732071,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.21714285714285714,0.19444444444444445,0.17723574456447422,0.34876065903846154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.19138200545934017,0.26375307147863103,0.34081160923632364,0.5029623804089257,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.3028571428571428,0.22222222222222218,0.20873786407766992,0.6764056150000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3032473817146262,0.37739837888855793,0.38234704612086784,0.3014338574372648,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.04294086879250466,0.34708655519733045,0.36184290497907023,0.3603951370179988,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.21099124625310395,0.32208049647091336,0.369436388428459,0.5022251488752544,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.07999999999999999,0.41666666666666663,0.573943661971831,0.6017309748076924,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.15190537987165836,0.41218152521260376,0.35196611865278105,0.6972360029559189,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.03999999999999998,0.4722222222222222,0.5136230001367429,0.5312269301923077,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.26857142857142857,0.2777777777777778,0.28986052235744564,0.40554427961538464,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.12571428571428572,0.5277777777777778,0.5242376589634897,0.33184209249999996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.05142857142857141,0.2777777777777778,0.361086421441269,0.5103080930769232,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.26857142857142857,0.38888888888888895,0.3952208396007112,0.3883156540384616,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.04159990788800508,0.41666666666666663,0.4377759369847363,0.23612143231227914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.14285714285714285,0.38888888888888895,0.40939081088472584,0.4956011807692309,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.015185335141364905,0.285451081711754,0.29913957869763097,0.007258970890664815,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.1542857142857143,0.19444444444444445,0.24882059346369478,0.4674789930769232,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.10285714285714284,0.36111111111111116,0.40469027758785725,0.02827622557692311,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.07781290938107216,0.2356457970567951,0.2827462023449449,0.32531063050842823,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.07428571428571429,0.38888888888888895,0.447439491316833,0.3806534375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.04571428571428571,0.3055555555555556,0.32004649254751816,0.011482770384615426,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.03999999999999998,0.5277777777777778,0.5955832079857788,0.17032398596153853,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.2914285714285714,0.19444444444444445,0.23456515793791877,0.25282200403846156,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.07999999999999999,0.4722222222222222,0.4262443593600438,0.3924901921153846,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.028571428571428553,0.3055555555555556,0.2643067140708328,0.27730920692307703,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.052219661794638786,0.32260678003906057,0.29124312673539515,0.3614740950385613,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.07077912348408986,0.318813036720643,0.30878417771334427,0.37954674679922507,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.05296667484849417,0.4376774823933933,0.43764334208083816,0.4849851898154706,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.022857142857142854,0.41666666666666663,0.4548406946533571,0.04133562173076927,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.06637675432620953,0.3824482218285184,0.37265885056595927,0.08263698447613992,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.015753684764517377,0.4151628638812687,0.4184582606483536,0.6256345445032493,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.10857142857142857,0.13888888888888887,0.1261964993846575,0.18883980211538465,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.03788141817896608,0.5,0.5164097997279256,0.6445932929102591,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.14285714285714285,0.41666666666666663,0.40807466156160266,0.5155361530769231,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
